Occurrences,Word,LgSUBTLWF,OLD,PLD,I_Mean_RT,I_Zscore,I_Mean_Accuracy
1,extortion,2.121,2.95,3.15,901.242,0.346,0.97
1,extraction,2.104,2.55,2.8,812.088,-0.069,1
1,extraterrestrial,2.013,7.286,9.3,"1,011.621",0.923,0.94
1,extravagance,1.447,5.3,5.05,808.103,0.091,1
1,extravaganza,1.568,5.8,6.65,929.875,0.419,0.97
1,extremity,1.322,3.25,4.05,752.788,-0.001,0.94
1,eyeball,1.978,2.85,2.5,630.121,-0.479,0.97
1,eyeful,1.362,2.9,2.55,766.821,-0.195,0.9
1,eyeglasses,1.544,3.95,3.7,727.645,0.006,0.97
1,eyelash,1.653,2.7,2.7,656.324,-0.39,1
1,eyesight,2,3.45,2.8,675.312,-0.398,0.94
1,eyewitness,2.308,4.1,3.9,853.258,-0.058,0.97
1,fable,1.322,1.65,1.35,662.912,-0.477,0.97
1,fabled,1.38,1.8,1.75,839.038,0.188,0.79
1,fabrication,1.643,3.25,3.9,763.324,-0.121,0.97
1,fabulous,3.02,3.15,2.95,731.548,-0.259,0.94
1,facade,1.633,2.35,2.6,831.962,0.082,0.76
1,faceless,1.58,2.55,1.9,630.529,-0.409,1
1,fact,3.945,1.55,1.25,560.412,-0.778,1
1,faction,1.771,1.8,1.75,806.833,0.193,0.71
1,factor,2.569,1.85,1.85,639.324,-0.574,1
1,factual,1.447,2.65,2.9,724.5,-0.273,1
1,fad,1.602,1.15,1,718.065,-0.163,0.91
1,fade,2.458,1.35,1,563.029,-0.689,0.97
1,fag,2.441,,,,,
1,faggot,2.545,,,,,
1,fail,3.099,1.05,1,692.486,-0.5,1
1,failure,3.01,2.8,2.1,751.294,-0.428,1
1,fairness,2.021,2.65,2,673.727,-0.397,0.97
1,faith,3.374,1.95,1.4,573.25,-0.804,0.94
1,faithless,1.447,2.9,2.05,788.943,-0.196,1
1,faker,1.949,1.75,1.7,684.594,-0.246,0.94
1,fallacy,1.322,2.85,1.95,745.231,-0.048,0.76
1,fallout,2.049,2.55,2.8,731.667,-0.26,0.97
1,fame,2.645,1.15,1,628.879,-0.577,0.97
1,famed,1.633,1.5,1.45,735.406,-0.147,0.97
1,familiarity,1.544,4.15,5.65,786.188,-0.072,1
1,family,4.257,2.2,2.25,622.029,-0.61,1
1,famous,3.361,2.8,2,649.912,-0.536,1
1,fanatical,1.447,3.4,3.25,859.333,0.236,0.77
1,fanciful,1.415,3.45,3.5,763.5,0.02,0.62
1,fancy,3.25,1.9,1.8,613.5,-0.594,0.97
1,fanfare,1.763,2.95,2.9,762.556,0.069,0.82
1,fantasy,2.919,2.95,2.65,689.576,-0.498,1
1,faraway,1.973,2.7,3.95,881.103,0.143,0.85
1,farce,1.954,1.8,1.7,757.308,0.093,0.76
1,farewell,2.684,3.6,2.85,776.833,-0.124,0.94
1,farmhouse,1.833,2.95,3.35,639.059,-0.487,1
1,farming,1.919,1.85,1.9,721.235,-0.345,1
1,farmland,1.322,2.55,2.95,696.853,-0.417,1
1,fascinate,1.431,2.85,2.6,893.032,0.169,1
1,fascination,1.959,3.25,3.5,723.656,-0.13,0.97
1,fascism,1.602,2.8,2.95,886.29,0.189,0.94
1,fashion,2.981,2.5,1.55,566.375,-0.807,0.97
1,fatal,2.56,1.95,1.7,623.086,-0.618,1
1,fatality,1.672,2.5,2.85,807.967,-0.02,0.94
1,fate,3.139,1,1,622.424,-0.548,0.97
1,fateful,1.716,2.45,1.85,705.281,-0.288,0.97
1,fathead,1.532,2.45,2.7,883.579,0.682,0.66
1,fatherhood,1.38,3.7,3.6,738.727,-0.213,0.97
1,fatherland,1.602,3.55,3.75,785.516,0.206,0.94
1,fatherly,1.505,2.75,2.65,779.156,-0.21,0.97
1,fathom,1.732,2.7,2.55,696.16,-0.161,0.78
1,fatigue,1.973,2.8,2.6,632.114,-0.534,1
1,fatso,2.209,1.95,1.95,862.619,0.138,0.66
1,fatten,1.38,1.8,1.7,808.933,0.017,0.91
1,faucet,1.869,2.25,1.95,663.484,-0.369,0.97
1,fault,3.725,1.8,1.35,640.531,-0.578,1
1,faulty,1.924,2.05,1.8,637.312,-0.542,0.94
1,favor,3.558,1.85,1.5,615.562,-0.596,0.97
1,favorable,1.748,3.3,3.35,745.545,-0.219,1
1,favorite,3.482,2.95,2.45,640.375,-0.527,1
1,favoritism,1.342,4.45,5,856.25,0.219,1
1,fear,3.547,1.25,1,588.469,-0.681,1
1,fearful,2.045,2.95,2.05,651.344,-0.583,1
1,fearless,2.185,2.6,1.95,643.382,-0.553,1
1,fearsome,1.602,3.5,2.6,747.969,-0.274,0.94
1,feasible,1.505,2.95,2.65,768.5,-0.014,0.97
1,feat,1.898,1.2,1,672.444,-0.289,0.84
1,feature,2.476,2.15,1.85,631.941,-0.545,1
1,federation,2.297,2.85,2.85,756.276,0.034,0.88
1,feeble,1.94,2.25,1.9,756.069,-0.056,0.85
1,feedback,2.149,3.75,2.85,599.129,-0.535,0.97
1,feeling,3.933,1.75,1.2,688.364,-0.371,0.97
1,feign,1.38,1.95,1,725.042,-0.052,0.71
1,felony,2.456,2.45,2.15,721.912,-0.397,0.97
1,feminine,2.369,2.9,2.95,733.727,-0.333,0.97
1,femininity,1.322,3.9,4.6,914.355,0.402,0.94
1,femme,1.806,2.25,1.05,809.636,0.237,0.32
1,femur,1.771,2.3,1.8,913.44,0.193,0.81
1,fend,1.681,1.25,1,961.478,0.345,0.7
1,fender,2.117,1.5,1.45,723.387,-0.107,0.91
1,fern,2.215,1.9,1.3,707.062,-0.281,0.91
1,ferocious,1.903,3.1,3.25,857.615,0.235,0.76
1,ferret,1.924,2.1,1.85,757.4,0.066,0.62
1,ferryboat,1.342,4.6,3.8,813.833,0.187,0.91
1,fertile,1.909,2.5,1.75,648,-0.514,0.94
1,fertility,1.991,2.7,2.9,737.966,-0.133,0.88
1,fertilize,1.342,3.05,2.95,783.485,-0.079,1
1,fertilizer,2.004,3.4,4.55,770.059,-0.198,0.97
1,festival,2.704,3.15,3.05,683.781,-0.403,0.97
1,festive,1.996,2.6,2.5,718.484,-0.225,1
1,fetch,2.748,1.9,1.85,654.794,-0.506,1
1,fetish,2.072,2.6,1.95,756.267,-0.214,0.91
1,feud,1.826,1.75,1.4,736.188,-0.315,0.94
1,fever,3.008,1.75,1.65,570.212,-0.685,0.97
1,feverish,1.532,3,2.75,708.806,-0.317,0.89
1,fiancee,2.19,2.65,4,860.107,0.385,0.85
1,fiasco,1.924,2.8,2.85,826.889,0.147,0.79
1,fib,1.819,1.45,1.35,699.654,-0.253,0.81
1,fiber,2.196,1.85,1.8,698.586,-0.406,0.91
1,fickle,1.785,1.85,1.65,735.462,-0.205,0.81
1,fiction,2.493,2,1.8,627,-0.513,0.97
1,fictional,1.857,2.75,2.7,701.765,-0.346,1
1,fictitious,1.505,3.65,3.5,872.731,0.263,0.81
1,fidelity,2.009,3,3.3,681.214,-0.284,0.88
1,field,3.554,1.75,1.05,571.939,-0.688,0.94
1,fiend,2.158,1.8,1.4,732.211,0.132,0.56
1,fiendish,1.491,3.05,2.75,873.278,0.568,0.56
1,fierce,2.389,2.2,1.6,712.219,-0.338,1
1,fiery,2.017,1.95,1.75,739.393,-0.076,0.9
1,fiesta,1.813,2.65,2.75,737.133,-0.061,0.91
1,fifteen,2.952,2.85,2.45,675.656,-0.366,0.94
1,fifty,2.983,1.9,1.8,711.667,-0.294,0.88
1,figment,1.748,2.5,2.55,780.88,0.042,0.81
1,figure,3.82,2.3,2.3,613.636,-0.672,1
1,fill,3.351,1.05,1,602.788,-0.615,0.97
1,filler,1.462,1.6,1.55,694.5,-0.31,0.82
1,fillet,1.415,1.85,1.85,759.935,-0.048,0.91
1,filter,2.212,1.85,1.8,702.97,-0.428,0.97
1,filthy,2.924,2.45,1.85,744.242,-0.223,0.94
1,filtration,1.38,2.9,3.45,830.8,0.221,0.97
1,final,3.404,1.9,1.8,588.97,-0.556,1
1,finale,2.1,1.9,2.65,780.594,0.01,0.94
1,finalist,1.398,2.7,2.65,612.625,-0.609,0.97
1,finality,1.322,2.5,3.25,683.08,-0.184,0.78
1,finalize,1.431,2.75,2.7,706.833,-0.377,1
1,finance,2.438,2.35,2.65,656.324,-0.397,1
1,financial,2.891,3.45,3.5,687.548,-0.366,0.94
1,find,4.627,1.15,1.15,619.562,-0.625,0.94
1,finder,1.935,1.4,1.6,652.194,-0.395,0.91
1,fine,4.484,1,1,596.548,-0.631,0.94
1,finesse,1.857,2.85,1.95,811.478,0.362,0.68
1,fingernail,1.839,3.7,4.35,829.515,0.027,1
1,fingerprint,2.215,4.2,4.95,818.355,0.111,0.94
1,finish,3.703,1.9,1.85,617.594,-0.638,0.97
1,fire,4.041,1.1,1,545.188,-0.783,1
1,firearm,1.887,2.7,3.45,732.25,-0.342,0.97
1,fireball,1.887,3.1,2.95,639.176,-0.523,1
1,firecracker,1.74,4.25,4.25,792.258,0.058,0.97
1,firelight,1.415,3.1,2.7,845.536,0.145,0.9
1,fireplace,2.415,3.2,3.7,533.636,-0.614,0.97
1,firepower,1.996,3.85,3.75,726.853,-0.265,0.97
1,fireside,1.322,2.9,3.2,744.103,-0.2,0.91
1,firewood,1.892,3.05,3.3,627.033,-0.445,0.97
1,fireworks,2.459,3.8,3.75,605.333,-0.588,1
1,firm,3.255,1.7,1.45,554.206,-0.763,1
1,first,4.632,1.95,1.7,537.355,-0.778,0.97
1,firstborn,1.613,3.9,4.75,726.424,-0.088,0.97
1,fisherman,2.346,3.6,3.45,798.844,-0.089,0.97
1,fishy,2.158,1.95,1.8,655.394,-0.479,0.97
1,fissure,1.362,2.7,1.85,782.667,0.377,0.68
1,fit,3.468,1.05,1,618.133,-0.57,0.91
1,fitness,1.954,2.15,1.95,691.032,-0.411,0.94
1,fix,3.646,1.55,1.3,574.194,-0.681,0.97
1,fixation,1.556,2.55,2.7,730.433,-0.195,0.88
1,fixture,1.518,2.45,2.65,616,-0.576,0.97
1,fizz,1.505,1.85,1,799.286,0.04,0.82
1,flabby,1.623,2.5,1.95,747.897,-0.156,0.94
1,flaccid,1.398,2.95,2.9,900.947,0.604,0.59
1,flagpole,1.58,3.55,3.75,695.4,-0.408,0.91
1,flagrant,1.477,2.75,3,854.212,0.12,0.94
1,flagship,1.699,3.45,3.7,770.548,-0.08,0.94
1,flagstaff,1.633,4.5,4.3,803.033,0.114,0.94
1,flair,2.068,1.8,1.25,682.321,-0.191,0.88
1,flaky,1.663,1.85,1.9,740,-0.196,0.91
1,flamboyant,1.38,4.55,4.35,890.677,0.228,0.97
1,flamethrower,1.477,5.95,5.55,832.905,0.44,0.68
1,flamingo,1.785,2.65,3.8,764.258,-0.053,0.91
1,flammable,1.568,3.75,2.7,713.469,-0.334,0.97
1,flannel,1.851,2.5,2.35,674.818,-0.436,0.97
1,flares,1.863,1.75,1.65,700.613,-0.364,0.97
1,flashback,1.74,3.85,3.5,620.559,-0.574,1
1,flashlight,2.481,3.8,3.35,697.758,-0.339,1
1,flashy,1.991,1.9,1.8,667.906,-0.509,0.94
1,flask,1.763,1.85,1.9,713.067,-0.335,0.91
1,flatfoot,1.532,3.6,3.6,735.567,-0.132,0.91
1,flatten,1.806,2.15,1.85,601.303,-0.481,0.97
1,flattery,1.851,2.2,1.85,659.906,-0.467,0.91
1,flatulence,1.462,3.8,3.95,913.412,0.354,0.53
1,flaunt,1.708,2,1.95,728.281,-0.193,0.94
1,flavor,2.408,2.3,1.85,564.7,-0.704,0.97
1,flaw,2.193,1.35,1.3,635.059,-0.606,1
1,flawed,1.806,,,,,
1,flawless,1.909,2.75,2.1,603.424,-0.496,0.97
1,flea,2.23,1.7,1,631.71,-0.654,0.91
1,fleabag,1.415,3.35,3.8,952.862,0.598,0.85
1,fleet,2.733,1.75,1.15,674.781,-0.319,0.94
1,fleshy,1.477,2.5,1.9,667.485,-0.37,1
1,flexibility,1.708,3.95,4.3,717.312,-0.286,0.97
1,flexible,2.137,3.3,3.35,616.088,-0.581,1
1,flighty,1.447,1.95,2,892.704,0.164,0.87
1,flimsy,1.633,2.6,2.5,801.727,-0.103,0.94
1,flinch,1.771,2.2,1.8,771.581,-0.138,0.94
1,fling,2.258,1.7,1.2,697.533,-0.296,0.91
1,flipper,1.663,1.75,1.75,602.265,-0.58,1
1,flipping,2.176,1.9,1.8,665.324,-0.394,1
1,flirt,2.303,1.9,1.95,598.697,-0.596,0.97
1,flirtation,1.568,3.05,3.65,833.156,0.209,0.97
1,float,2.582,1.75,1.3,613.161,-0.65,0.97
1,floater,1.708,1.95,1.75,655.781,-0.312,0.97
1,flock,2.377,1.65,1.35,667.333,-0.47,0.91
1,flooring,1.362,2.1,1.95,660.267,-0.449,0.91
1,floozy,1.602,2.35,2,801.579,0.233,0.66
1,flop,2.075,1.5,1.45,654.677,-0.446,0.94
1,floral,1.58,2.1,1.85,645.742,-0.477,0.91
1,florist,2.093,2.7,2.5,638.618,-0.559,1
1,floss,2.004,1.75,1.75,685.875,-0.463,0.94
1,flotation,1.322,2.75,2.75,820.345,0.21,0.85
1,flounder,1.643,2.2,2,653.344,-0.488,0.94
1,flourish,1.623,2.8,2.55,612,-0.429,0.97
1,flowery,1.544,2.25,1.75,736.576,-0.261,0.97
1,fluent,1.778,2.2,2.2,656.438,-0.325,0.94
1,fluke,1.954,1.75,1.45,684.75,-0.371,0.94
1,flunk,1.968,1.8,1.8,674.867,-0.272,0.88
1,fluorescent,1.491,4.05,3.7,850.963,0.131,0.84
1,flurry,1.398,2.4,2.25,623.625,-0.474,0.97
1,flutter,1.653,1.85,1.75,648.364,-0.398,0.97
1,flux,1.732,1.8,1.7,734.56,-0.125,0.76
1,flyer,2.24,1.8,1.7,573.935,-0.62,0.94
1,focal,1.477,1.85,1.85,744.917,-0.168,0.77
1,focus,3.176,1.95,1.8,575.818,-0.784,0.97
1,foe,1.978,1.3,1,637.897,-0.447,0.88
1,folder,1.924,1.55,1.55,573.121,-0.667,0.97
1,foliage,1.447,2.8,2.95,762.393,-0.095,0.9
1,folklore,1.663,3.45,3.45,722.545,-0.263,1
1,follow,3.798,1.8,1.55,583.941,-0.716,1
1,follower,1.544,2.65,1.95,800.581,-0.048,0.94
1,folly,1.875,1.5,1,740.097,-0.115,0.94
1,fondle,1.415,2.1,2,757.812,-0.226,0.94
1,fondness,1.431,2.55,2.95,865.63,0.184,0.82
1,fondue,1.681,2.65,1.95,915.519,0.44,0.82
1,food,3.896,1.45,1.15,616.882,-0.651,1
1,fool,3.659,1.45,1.1,561.758,-0.833,1
1,foolhardy,1.342,4,4.85,856.636,0.245,0.65
1,foolish,2.951,2.6,1.95,599.375,-0.628,0.97
1,foolproof,1.978,4.15,3.8,774.032,-0.062,0.91
1,footage,2.626,2.4,2.7,755.906,-0.214,0.94
1,foothold,1.477,3.15,3.3,825.485,0.023,0.97
1,footing,1.724,1.8,1.7,728.545,-0.242,0.97
1,footloose,1.633,3.9,2.95,748.771,-0.114,1
1,footprint,1.748,3.9,3.85,630.667,-0.532,1
1,footwear,1.613,3.1,2.85,651.303,-0.553,0.97
1,footwork,1.681,2.75,2.75,757.125,-0.229,0.94
1,forbid,2.64,2.1,2.55,671.9,-0.395,0.91
1,force,3.557,1.7,1,632.324,-0.632,1
1,forceful,1.653,3.2,3,721,-0.301,1
1,forceps,1.544,2.7,2.9,799.889,0.195,0.79
1,forces,3.027,1.75,1.8,665.394,-0.333,1
1,fore,2.134,1,1,856.462,0.005,0.81
1,forearm,1.708,2.5,2.75,733.871,-0.105,0.94
1,forecast,1.987,2.55,2.4,650.033,-0.448,0.94
1,foreclose,1.544,3.45,2.8,786.303,0.152,0.97
1,foreclosure,1.431,4.45,3.6,723.857,-0.103,0.85
1,forefront,1.322,3.7,3.7,906,0.288,0.94
1,forego,1.477,2.45,1.95,919.318,0.456,0.71
1,foregone,1.342,2.7,2.2,751.567,-0.036,0.88
1,foreground,1.362,3.65,3.65,792.294,-0.024,0.97
1,forehead,2.603,2.75,2.45,628.485,-0.587,0.94
1,foreign,3.056,2.75,1.75,676.235,-0.399,1
1,foreigner,2.179,3.35,2.35,720.129,-0.138,0.97
1,forensic,2.303,3.65,3.9,774.543,-0.127,1
1,foreplay,2.111,2.85,2.8,651.903,-0.525,0.94
1,foresee,1.708,2.65,1.7,757.5,0.201,0.67
1,foresight,1.591,3.25,2.55,807.758,-0.181,1
1,forest,2.984,1.9,1.85,699.333,-0.482,0.97
1,forfeit,2.201,2.8,2.1,705.452,-0.238,0.94
1,forge,2.223,1.6,1.75,743.156,-0.22,0.94
1,forger,1.505,,,,,
1,forgery,2.004,2.5,3.55,845.259,0.078,0.79
1,forgetful,1.591,3.65,4.15,719.161,-0.254,0.97
1,forgive,3.593,2.6,2.6,566.667,-0.666,1
1,forgiveness,2.608,4.3,3.8,657.562,-0.33,1
1,forgiving,2.107,3,3.15,727.576,-0.311,1
1,forklift,1.699,3.7,3.9,756.533,0.055,0.91
1,forlorn,1.342,2.95,3.35,744.391,0.045,0.72
1,form,3.339,1.35,1.1,603.882,-0.555,1
1,formal,2.628,1.9,1.9,603.774,-0.704,0.97
1,formaldehyde,1.544,5.75,5.75,923.6,0.561,0.47
1,format,1.74,2,1.95,568.088,-0.643,1
1,formation,2.31,2.6,2.9,730.03,-0.162,0.97
1,formidable,1.944,3.85,3.6,963,0.364,0.9
1,formulate,1.491,2.6,3.45,793.097,-0.006,0.97
1,fornicate,1.415,3.55,3.65,735.9,0.064,0.65
1,fornication,1.653,3.65,3.8,819,0.153,0.85
1,forsake,1.672,2.6,2.75,685.281,-0.412,0.91
1,forte,1.491,1.65,1.85,792.708,-0.073,0.75
1,forthright,1.544,3.4,3.7,970.793,0.564,0.85
1,fortitude,1.532,3.2,3.95,806.233,0.12,0.91
1,fortnight,1.672,3.3,3.4,791.826,0.24,0.74
1,fortress,2.238,2.85,2.6,773.576,-0.112,1
1,fortuitous,1.322,3.9,3.95,933.889,0.789,0.64
1,fortunate,2.623,3.1,3.55,723.531,-0.207,0.97
1,fortune,3.182,2.7,2.55,654.848,-0.58,1
1,foundation,2.87,3.35,3.7,621.312,-0.56,1
1,founder,2.037,1.75,1.7,677.281,-0.513,0.94
1,founding,1.954,1.7,1.65,709.938,-0.251,0.97
1,four,4.115,1.4,1,592.931,-0.662,0.88
1,foursome,1.532,3.35,2,783.75,-0.064,0.97
1,fourteen,2.524,3.15,1.9,731.548,-0.204,0.97
1,foxtrot,1.748,3.45,4.3,796.083,0.06,0.73
1,foxy,2.196,1.85,1.8,663.161,-0.455,0.94
1,fraction,2.021,1.85,1.8,637.903,-0.459,0.97
1,fracture,2.423,2.7,2.55,683.147,-0.37,1
1,fragile,2.42,2.8,2.9,642.429,-0.514,1
1,fragment,1.987,2.75,2.75,659.941,-0.453,1
1,fragrance,1.785,3.45,3.15,680.312,-0.322,0.97
1,fragrant,1.568,2.75,2.8,681.938,-0.348,0.97
1,frail,1.914,1.75,1.45,666.844,-0.447,0.94
1,framework,1.322,3.8,3.6,633.714,-0.459,1
1,franchise,2.086,3.25,3.5,716.333,-0.228,0.94
1,frantic,2.068,2.6,2.55,799.182,-0.203,0.97
1,fraud,2.71,1.9,1.6,634.344,-0.535,1
1,fraught,1.556,2.3,1.55,704.087,-0.165,0.7
1,fray,1.69,1.55,1.2,777.633,-0.063,0.88
1,freak,3.273,1.75,1.3,588.71,-0.619,1
1,freakish,1.415,2.9,2.45,713,-0.174,0.88
1,freaky,2.408,1.85,1.75,673.094,-0.444,0.97
1,freckle,1.491,2.5,1.9,721.441,-0.316,1
1,freebie,1.623,2.9,1.9,847.345,0.304,0.85
1,freedom,3.228,2.8,2.15,678.382,-0.521,1
1,freelancer,1.602,,,,,
1,freeman,2.114,2.45,1.85,685.3,-0.325,0.94
1,freestyle,1.756,3.85,3.85,667.062,-0.403,0.94
1,freeze,3.215,1.8,1.2,612.735,-0.654,1
1,freezer,2.422,2.1,1.8,583.273,-0.625,1
1,freezing,2.833,2.2,1.9,628.912,-0.574,0.97
1,freighter,2.041,2.7,1.45,997.208,0.77,0.86
1,frenzy,2.017,2.6,2.5,721.645,-0.143,0.94
1,frequency,2.529,3.4,3.4,740.471,-0.383,1
1,frequent,2.149,2.7,2.85,640.879,-0.459,0.97
1,freshen,2.121,2.65,1.95,846.158,0.354,0.56
1,freshman,2.575,2.6,2.65,610,-0.603,0.97
1,freshness,1.477,3.1,2.65,658.324,-0.412,0.97
1,fret,1.982,1.85,1.65,696.64,-0.226,0.74
1,friar,1.949,1.85,1.6,804,0.006,0.82
1,friction,1.806,2.25,2,722.214,-0.256,0.85
1,friend,4.33,1.85,1.7,592.806,-0.694,1
1,friendless,1.398,3.45,2.8,765.031,-0.237,1
1,friendly,3.123,2.8,2.45,612.758,-0.609,1
1,friendship,3.066,4.3,3.55,640,-0.517,0.97
1,fright,2.152,1.7,1.4,620,-0.557,0.97
1,frighten,2.512,2.4,1.95,688.853,-0.402,0.97
1,frightful,1.778,3.35,2.45,749.129,-0.293,0.97
1,frigid,1.857,2.65,2.75,677.29,-0.377,0.91
1,fringe,1.935,1.85,1.8,654.281,-0.42,0.94
1,frisk,1.903,1.85,1.85,701.03,-0.314,1
1,frisky,1.94,2,1.9,609.939,-0.507,1
1,frivolous,1.792,3.85,3.2,908.69,0.257,0.83
1,frolic,1.633,2.6,2.4,720.516,-0.176,0.97
1,frontal,1.987,2.75,2.6,794.656,-0.085,0.94
1,frontier,2.225,2.8,2.8,661.688,-0.454,0.97
1,frostbite,1.663,3.8,4.5,802.4,-0.101,0.97
1,frosted,1.623,1.95,2.35,605.882,-0.63,0.97
1,frosting,1.863,2.2,2.35,590.194,-0.692,0.94
1,frosty,2.086,2.05,2.15,632.829,-0.472,1
1,fruitcake,2.025,3.9,3.85,761.214,-0.149,0.9
1,fruitful,1.681,3,2.55,666.935,-0.424,0.97
1,fruity,1.826,2.3,1.9,693,-0.12,0.82
1,fryer,1.532,1.8,1.7,674.2,-0.253,0.86
1,fuck,4.286,,,,,
1,fucker,2.827,,,,,
1,fucking,4.22,,,,,
1,fulfill,2.301,3.1,2.75,690.483,-0.37,0.91
1,fullback,1.362,3.4,2.7,723.545,-0.202,0.94
1,fullness,1.398,2.8,2.35,660.735,-0.411,0.94
1,fumble,1.613,1.65,1.7,689.968,-0.437,0.94
1,function,2.753,2.2,2.25,651.242,-0.561,0.94
1,functional,2.146,2.85,3,639.267,-0.581,0.94
1,fund,2.734,1.65,1.35,667.939,-0.492,0.94
1,funding,2.212,1.9,1.9,770.156,-0.188,0.97
1,funeral,3.229,2.5,3.55,651.212,-0.51,1
1,funk,2.209,1.4,1.5,711.258,-0.223,0.94
1,funky,2.415,1.9,1.85,618.677,-0.469,0.91
1,funny,4.046,1.7,1.3,576.333,-0.723,1
1,furious,2.487,2.45,2.6,612.941,-0.385,1
1,furlong,1.505,2.75,2.55,853.056,0.116,0.56
1,furlough,1.556,3.3,1.8,785.333,0.237,0.45
1,furnishings,1.398,3.7,3.15,788.806,-0.007,0.91
1,furniture,2.886,3.6,3.6,750.467,-0.06,0.97
1,furry,2.09,1.75,1.7,694.241,-0.22,0.88
1,fury,2.292,1.65,1.9,685.062,-0.346,0.97
1,fusion,2.127,2.4,2.55,684.788,-0.387,0.97
1,fuss,2.562,1.6,1.4,665.774,-0.484,0.97
1,fussy,1.903,1.85,1.75,618.625,-0.524,0.97
1,futile,1.919,2.45,2.2,795.304,0.05,0.7
1,futility,1.415,2.7,3.15,"1,040.2",0.848,0.61
1,gab,1.556,1.25,1.2,747.767,-0.074,0.88
1,gadget,2.097,2,2.3,719.719,-0.234,0.91
1,gain,2.846,1.35,1,593.97,-0.569,0.97
1,galactic,1.756,3.25,3.25,817.519,0.238,0.82
1,galaxy,2.531,2.8,2.75,609.788,-0.557,0.97
1,gall,2.009,1.15,1,758.75,-0.099,0.61
1,gallbladder,1.58,4.75,4.65,800.969,0.06,0.94
1,gallery,2.639,2.45,1.8,598.97,-0.521,0.97
1,galley,1.919,1.75,1.2,738.621,-0.257,0.85
1,gallows,1.964,1.9,1.8,741.308,-0.069,0.76
1,galore,1.58,2.35,2.45,793.464,-0.047,0.82
1,gamble,2.66,1.65,1.75,652.194,-0.412,0.94
1,gambler,2.371,1.8,2.45,602.531,-0.541,0.97
1,gambling,2.928,2.15,2.1,718.636,-0.315,0.97
1,game,4.077,1.3,1,579.303,-0.723,0.97
1,gaming,2.121,1.75,1.65,888.667,0.305,0.66
1,gamma,2.255,1.95,1.9,844.857,0.154,0.82
1,gander,1.748,1.7,1.6,783.696,0.134,0.68
1,gangland,1.447,2.85,3.25,809.625,0.447,0.5
1,gangrene,1.672,3.6,3.25,825.118,0.604,0.5
1,gangster,2.436,2.8,2.35,722.323,-0.251,0.91
1,gaping,1.633,1.75,1.75,852.143,0.304,0.9
1,garage,3.143,1.85,2.55,650.353,-0.507,1
1,garbage,3.124,2.55,2.8,648,-0.44,1
1,garbled,1.672,1.9,2.05,781.833,0.044,0.71
1,gardener,2.332,2.5,2.5,615.441,-0.472,0.97
1,gardening,2.093,2.7,2.75,679.629,-0.357,1
1,gargle,1.491,1.85,1.9,726.385,-0.25,0.79
1,gargoyle,1.447,3.7,3.6,823.8,0.029,0.91
1,gassy,1.362,1.85,1.5,823.312,0.322,0.53
1,gastric,1.633,3,2.9,796.591,0.18,0.69
1,gatekeeper,1.556,4.15,3.5,757.6,-0.116,0.94
1,gateway,2.009,2.65,2.75,712.484,-0.321,0.94
1,gather,2.903,1.8,1.75,643.226,-0.454,0.91
1,gaudy,1.342,1.9,1.6,744.4,-0.212,0.74
1,gauge,2.053,1.8,1.65,634.531,-0.555,0.94
1,gauntlet,1.602,3.1,2.95,788.185,0.005,0.79
1,gauze,1.869,1.85,1.15,767.103,-0.081,0.91
1,gavel,1.602,1.8,1.85,858.391,0.328,0.7
1,gay,3.479,1.05,1,597.676,-0.628,1
1,gaze,2.114,1.1,1,650,-0.591,0.97
1,gazebo,1.672,2.8,3.6,731.893,-0.117,0.85
1,gender,2.158,1.65,1.95,636,-0.517,1
1,genealogy,1.342,3.6,5,834.333,0.226,0.82
1,generate,2.097,2.2,3.1,678.219,-0.443,0.97
1,generator,2.464,2.7,3.35,688.412,-0.381,1
1,generic,1.898,2.75,3.7,731.029,-0.254,1
1,generous,2.931,2.8,3.35,689.939,-0.258,1
1,genetic,2.587,2.7,3.05,659.656,-0.322,0.97
1,genetics,1.959,,,,,
1,genie,2.253,1.9,1.75,800.714,0.04,0.88
1,genital,1.447,2.45,2.85,695.636,-0.325,0.97
1,genitalia,1.58,3.8,5.05,941.828,0.422,0.94
1,genius,3.249,2.35,2.65,624.688,-0.534,0.97
1,genocide,1.799,3.55,4.2,804.577,0.204,0.76
1,genre,1.74,1.85,2.7,796.935,-0.006,0.91
1,gentile,1.431,2.1,3.35,691.645,-0.255,0.91
1,gentle,2.927,1.9,2.4,659.676,-0.537,1
1,gentleman,3.33,3.55,3.95,729.265,-0.248,1
1,genuine,2.622,2.75,3.75,706.903,-0.256,0.94
1,geographic,1.833,3.35,4.1,751.129,-0.213,0.91
1,geographical,1.505,4.35,4.75,788,0.161,0.94
1,geography,2.072,3.3,3.45,693.645,-0.274,0.94
1,geological,1.633,3.1,3.85,789.484,0.019,0.91
1,geologist,1.716,3.05,3.6,707.588,-0.258,1
1,geology,1.681,2.65,3.2,729.433,-0.112,0.86
1,geometric,1.38,3.2,3.85,779.545,-0.116,1
1,geometry,1.978,3.55,4.3,745.452,-0.277,0.97
1,geriatric,1.447,3.8,5.7,882.5,0.515,0.62
1,gesture,2.58,2.4,2.6,630.094,-0.529,0.97
1,getaway,2.295,2.85,3.2,811.719,0.048,0.97
1,getup,1.643,2.6,2.8,671.824,-0.217,0.53
